ride_id,customer_id,trip_distance,fare_amount,tpep_pickup_datetime,tpep_dropoff_datetime,status,order_id,customer_name,total,order_date,channel,trip_duration_minutes
3210.0,C599,16.58,906.43,2024-11-26 08:45:00,2024-11-26 10:07:00,completed,,,,,,82.0
3211.0,C531,10.44,593.72,2024-11-20 21:12:00,2024-11-20 22:13:00,cancelled,,,,,,61.0
3212.0,C442,23.37,627.51,2024-11-08 06:15:00,2024-11-08 07:18:00,completed,,,,,,63.0
3213.0,C449,17.42,628.72,2024-12-28 18:03:00,2024-12-28 18:16:00,refunded,,,,,,13.0
3214.0,C352,4.7,239.98,2024-12-19 05:55:00,2024-12-19 07:19:00,refunded,,,,,,84.0
3215.0,C967,22.02,1290.37,2024-11-14 13:05:00,2024-11-14 13:46:00,completed,,,,,,41.0
3216.0,C342,25.64,1037.83,2025-01-01 03:50:00,2025-01-01 04:27:00,completed,,,,,,37.0
3217.0,C205,10.08,529.94,2024-12-18 00:35:00,2024-12-18 01:31:00,refunded,,,,,,56.0
3218.0,C656,25.79,1547.31,2024-12-25 13:48:00,2024-12-25 14:25:00,completed,,,,,,37.0
3219.0,C702,4.81,97.08,2024-12-07 03:33:00,2024-12-07 04:21:00,completed,,,,,,48.0
3220.0,C800,22.14,782.53,2024-11-16 02:21:00,2024-11-16 02:33:00,completed,,,,,,12.0
3221.0,C833,21.46,1000.25,2024-11-14 22:57:00,2024-11-14 23:13:00,completed,,,,,,16.0
3222.0,C519,5.02,129.54,2024-11-25 21:21:00,2024-11-25 21:46:00,cancelled,,,,,,25.0
3223.0,C525,13.34,754.81,2024-11-17 07:46:00,2024-11-17 08:39:00,completed,,,,,,53.0
3224.0,C252,25.12,711.73,2024-11-17 17:58:00,2024-11-17 19:06:00,completed,,,,,,68.0
3225.0,C398,4.21,150.35,2024-11-16 21:36:00,2024-11-16 22:04:00,completed,,,,,,28.0
3226.0,C633,1.31,37.4,2024-12-20 23:24:00,2024-12-20 23:32:00,completed,,,,,,8.0
3227.0,C350,11.26,345.33,2024-12-06 11:50:00,2024-12-06 12:58:00,completed,,,,,,68.0
3228.0,C930,3.23,82.97,2024-12-19 19:37:00,2024-12-19 20:32:00,cancelled,,,,,,55.0
3229.0,C475,3.58,174.66,2024-12-29 03:42:00,2024-12-29 04:23:00,completed,,,,,,41.0
3230.0,C943,8.6,459.2,2024-12-28 12:45:00,2024-12-28 13:56:00,completed,,,,,,71.0
3231.0,C153,20.46,431.67,2024-12-07 23:51:00,2024-12-08 00:51:00,cancelled,,,,,,60.0
3232.0,C729,8.89,462.18,2024-12-22 19:46:00,2024-12-22 19:55:00,refunded,,,,,,9.0
3233.0,C667,8.51,391.76,2024-11-21 21:52:00,2024-11-21 22:24:00,completed,,,,,,32.0
3234.0,C877,15.76,501.37,2024-12-11 12:33:00,2024-12-11 13:34:00,completed,,,,,,61.0
3235.0,C756,29.32,665.17,2024-11-20 08:15:00,2024-11-20 09:09:00,completed,,,,,,54.0
3236.0,C184,12.15,353.74,2024-11-21 05:50:00,2024-11-21 06:09:00,cancelled,,,,,,19.0
3237.0,C584,16.87,351.12,2024-12-10 05:22:00,2024-12-10 05:27:00,completed,,,,,,5.0
3238.0,C119,24.04,1146.81,2024-12-18 14:53:00,2024-12-18 16:12:00,cancelled,,,,,,79.0
3239.0,C215,23.12,735.61,2024-12-13 19:21:00,2024-12-13 19:50:00,cancelled,,,,,,29.0
3240.0,C569,26.36,905.88,2024-12-27 07:24:00,2024-12-27 08:53:00,refunded,,,,,,89.0
3241.0,C654,13.47,589.92,2024-11-06 05:19:00,2024-11-06 06:07:00,cancelled,,,,,,48.0
3242.0,C284,10.66,263.18,2025-01-07 05:57:00,2025-01-07 06:55:00,completed,,,,,,58.0
3243.0,C684,4.95,186.12,2024-12-18 17:11:00,2024-12-18 17:42:00,refunded,,,,,,31.0
3244.0,C886,5.55,161.61,2025-01-05 05:43:00,2025-01-05 06:46:00,completed,,,,,,63.0
3245.0,C314,25.44,1178.8,2025-01-08 01:10:00,2025-01-08 02:04:00,completed,,,,,,54.0
3246.0,C474,12.24,475.9,2024-12-27 00:37:00,2024-12-27 01:07:00,completed,,,,,,30.0
3247.0,C115,7.95,436.31,2025-01-04 08:50:00,2025-01-04 09:14:00,completed,,,,,,24.0
3248.0,C643,3.06,78.11,2024-11-29 03:49:00,2024-11-29 04:27:00,cancelled,,,,,,38.0
3249.0,C563,19.82,830.89,2024-11-22 08:47:00,2024-11-22 08:53:00,cancelled,,,,,,6.0
3250.0,C644,20.49,854.78,2024-12-03 10:07:00,2024-12-03 10:35:00,completed,,,,,,28.0
3251.0,C923,7.7,309.89,2024-11-07 17:38:00,2024-11-07 18:45:00,cancelled,,,,,,67.0
3252.0,C342,1.44,53.86,2024-11-06 15:07:00,2024-11-06 15:22:00,completed,,,,,,15.0
3253.0,C915,15.01,798.7,2024-12-04 15:25:00,2024-12-04 16:21:00,cancelled,,,,,,56.0
3254.0,C862,7.96,423.63,2024-11-21 19:26:00,2024-11-21 20:54:00,completed,,,,,,88.0
3255.0,C305,20.91,1202.86,2024-11-21 19:06:00,2024-11-21 19:58:00,cancelled,,,,,,52.0
3256.0,C305,4.31,104.17,2024-11-08 09:13:00,2024-11-08 10:09:00,completed,,,,,,56.0
3257.0,C476,28.68,770.09,2024-11-23 01:14:00,2024-11-23 01:45:00,refunded,,,,,,31.0
3258.0,C744,28.33,715.0,2024-12-12 21:03:00,2024-12-12 21:12:00,completed,,,,,,9.0
3259.0,C258,8.38,187.57,2024-11-05 05:25:00,2024-11-05 05:43:00,refunded,,,,,,18.0
3260.0,C596,5.95,143.23,2024-11-23 15:41:00,2024-11-23 16:18:00,cancelled,,,,,,37.0
3261.0,C714,22.46,662.36,2024-12-23 03:27:00,2024-12-23 04:08:00,completed,,,,,,41.0
3262.0,C708,4.49,108.6,2024-12-12 17:43:00,2024-12-12 18:12:00,completed,,,,,,29.0
3263.0,C236,5.47,327.26,2024-11-26 07:14:00,2024-11-26 07:45:00,completed,,,,,,31.0
3264.0,C653,18.3,685.0,2024-12-23 01:49:00,2024-12-23 02:32:00,completed,,,,,,43.0
3265.0,C524,12.09,469.26,2024-12-07 20:01:00,2024-12-07 20:13:00,completed,,,,,,12.0
3266.0,C722,7.37,313.32,2024-12-07 19:00:00,2024-12-07 19:38:00,refunded,,,,,,38.0
3267.0,C806,18.41,393.4,2024-11-06 05:55:00,2024-11-06 06:37:00,completed,,,,,,42.0
3268.0,C272,8.54,337.98,2024-12-25 17:41:00,2024-12-25 18:50:00,completed,,,,,,69.0
3269.0,C148,14.3,535.78,2024-11-15 15:26:00,2024-11-15 15:43:00,cancelled,,,,,,17.0
3270.0,C834,10.62,226.71,2024-11-21 10:45:00,2024-11-21 11:56:00,cancelled,,,,,,71.0
3271.0,C880,28.52,1622.0,2024-12-12 14:04:00,2024-12-12 15:05:00,completed,,,,,,61.0
3272.0,C388,14.17,708.14,2024-11-04 22:35:00,2024-11-05 00:02:00,completed,,,,,,87.0
3273.0,C905,3.21,145.13,2025-01-09 07:44:00,2025-01-09 07:59:00,completed,,,,,,15.0
3274.0,C479,11.58,412.57,2024-12-31 15:13:00,2024-12-31 16:15:00,completed,,,,,,62.0
3275.0,C581,1.95,62.97,2024-12-02 15:31:00,2024-12-02 17:00:00,completed,,,,,,89.0
3276.0,C318,10.6,622.4,2024-12-26 06:51:00,2024-12-26 07:53:00,completed,,,,,,62.0
3277.0,C486,26.15,532.53,2024-12-31 07:42:00,2024-12-31 08:18:00,completed,,,,,,36.0
3278.0,C710,6.19,281.22,2025-01-06 05:26:00,2025-01-06 06:45:00,completed,,,,,,79.0
3279.0,C840,3.99,95.12,2024-11-07 18:59:00,2024-11-07 19:33:00,completed,,,,,,34.0
3280.0,C657,17.83,675.32,2024-12-26 04:58:00,2024-12-26 05:48:00,completed,,,,,,50.0
3281.0,C466,3.31,151.8,2024-12-13 18:59:00,2024-12-13 20:00:00,completed,,,,,,61.0
3282.0,C382,29.16,1587.31,2024-12-06 05:51:00,2024-12-06 06:05:00,cancelled,,,,,,14.0
3283.0,C983,27.84,1321.38,2024-11-05 03:14:00,2024-11-05 03:26:00,cancelled,,,,,,12.0
3284.0,C730,18.82,847.0,2024-11-03 06:44:00,2024-11-03 07:26:00,completed,,,,,,42.0
3285.0,C444,13.55,597.2,2024-11-10 17:21:00,2024-11-10 18:33:00,completed,,,,,,72.0
3286.0,C876,28.05,1061.69,2024-12-03 04:29:00,2024-12-03 04:53:00,refunded,,,,,,24.0
3287.0,C840,17.22,635.23,2024-12-04 23:35:00,2024-12-05 01:00:00,refunded,,,,,,85.0
3288.0,C896,27.6,773.1,2024-12-08 23:23:00,2024-12-08 23:48:00,completed,,,,,,25.0
3289.0,C842,12.2,442.49,2024-11-27 22:15:00,2024-11-27 23:25:00,refunded,,,,,,70.0
3290.0,C680,26.69,1595.24,2024-11-15 02:27:00,2024-11-15 03:23:00,completed,,,,,,56.0
3291.0,C787,22.88,1290.63,2024-12-24 17:14:00,2024-12-24 18:14:00,completed,,,,,,60.0
3292.0,C305,23.77,542.84,2024-11-24 13:01:00,2024-11-24 13:54:00,completed,,,,,,53.0
3293.0,C148,19.85,852.16,2024-11-26 05:52:00,2024-11-26 06:47:00,completed,,,,,,55.0
3294.0,C742,26.56,1378.2,2024-12-09 17:47:00,2024-12-09 19:14:00,completed,,,,,,87.0
3295.0,C479,24.89,1300.48,2024-12-30 02:35:00,2024-12-30 02:59:00,completed,,,,,,24.0
3296.0,C892,14.76,371.75,2024-12-31 08:22:00,2024-12-31 09:01:00,completed,,,,,,39.0
3297.0,C581,8.61,180.08,2024-12-10 15:45:00,2024-12-10 17:00:00,cancelled,,,,,,75.0
3298.0,C875,9.72,429.68,2024-11-10 18:28:00,2024-11-10 19:57:00,cancelled,,,,,,89.0
3299.0,C394,12.75,712.26,2024-12-12 10:20:00,2024-12-12 10:29:00,completed,,,,,,9.0
3300.0,C686,23.08,676.18,2024-11-30 08:52:00,2024-11-30 09:29:00,cancelled,,,,,,37.0
3301.0,C909,6.6,217.5,2024-12-10 13:42:00,2024-12-10 14:14:00,completed,,,,,,32.0
3302.0,C190,22.42,507.95,2024-12-22 08:19:00,2024-12-22 09:27:00,completed,,,,,,68.0
3303.0,C591,21.03,605.13,2024-11-04 22:08:00,2024-11-04 22:59:00,completed,,,,,,51.0
3304.0,C482,11.79,273.19,2024-11-20 18:33:00,2024-11-20 19:15:00,completed,,,,,,42.0
3305.0,C672,6.62,205.31,2024-12-20 21:19:00,2024-12-20 21:32:00,completed,,,,,,13.0
3306.0,C181,25.83,1453.84,2025-01-08 19:58:00,2025-01-08 21:28:00,cancelled,,,,,,90.0
3307.0,C346,12.41,540.83,2024-11-26 20:15:00,2024-11-26 20:52:00,completed,,,,,,37.0
3308.0,C604,19.89,748.14,2024-11-02 01:16:00,2024-11-02 01:25:00,cancelled,,,,,,9.0
3309.0,C691,15.85,856.94,2024-12-08 17:23:00,2024-12-08 18:53:00,completed,,,,,,90.0
3310.0,C386,10.75,252.1,2024-12-13 12:19:00,2024-12-13 13:21:00,cancelled,,,,,,62.0
3311.0,C420,17.64,1032.79,2024-12-06 19:56:00,2024-12-06 21:24:00,completed,,,,,,88.0
3312.0,C134,23.64,1221.08,2024-11-13 12:23:00,2024-11-13 13:27:00,cancelled,,,,,,64.0
3313.0,C130,5.89,270.34,2024-11-14 13:38:00,2024-11-14 14:39:00,completed,,,,,,61.0
3314.0,C453,11.21,630.34,2024-11-21 06:17:00,2024-11-21 07:15:00,completed,,,,,,58.0
3315.0,C704,10.21,358.38,2024-11-22 00:22:00,2024-11-22 00:32:00,completed,,,,,,10.0
3316.0,C570,21.84,676.27,2024-11-08 13:08:00,2024-11-08 13:39:00,cancelled,,,,,,31.0
3317.0,C204,25.26,1359.71,2024-11-27 14:10:00,2024-11-27 15:04:00,completed,,,,,,54.0
3318.0,C173,18.61,828.39,2024-12-26 18:38:00,2024-12-26 19:13:00,completed,,,,,,35.0
3319.0,C980,19.79,405.83,2025-01-06 10:44:00,2025-01-06 10:57:00,completed,,,,,,13.0
3320.0,C272,18.07,496.11,2024-11-08 15:05:00,2024-11-08 15:25:00,completed,,,,,,20.0
3321.0,C141,23.26,1078.34,2024-12-27 08:14:00,2024-12-27 09:08:00,refunded,,,,,,54.0
3322.0,C895,14.42,821.18,2024-11-11 00:10:00,2024-11-11 01:24:00,completed,,,,,,74.0
3323.0,C948,8.57,231.26,2024-12-21 12:55:00,2024-12-21 14:08:00,completed,,,,,,73.0
3324.0,C909,20.34,991.31,2024-12-04 15:04:00,2024-12-04 15:52:00,cancelled,,,,,,48.0
3325.0,C997,18.7,466.39,2025-01-04 02:46:00,2025-01-04 03:17:00,completed,,,,,,31.0
3326.0,C234,2.22,44.73,2024-11-07 00:55:00,2024-11-07 01:46:00,cancelled,,,,,,51.0
3327.0,C399,3.05,64.44,2024-12-21 15:38:00,2024-12-21 16:00:00,completed,,,,,,22.0
3328.0,C404,15.08,584.79,2024-12-15 11:28:00,2024-12-15 12:41:00,cancelled,,,,,,73.0
3329.0,C382,3.78,185.03,2024-12-27 11:12:00,2024-12-27 12:01:00,completed,,,,,,49.0
3330.0,C509,18.53,540.31,2024-12-28 14:27:00,2024-12-28 15:15:00,cancelled,,,,,,48.0
3331.0,C342,29.08,1287.0,2024-11-29 07:57:00,2024-11-29 08:54:00,completed,,,,,,57.0
3332.0,C883,13.27,712.27,2024-12-30 12:01:00,2024-12-30 12:56:00,completed,,,,,,55.0
3333.0,C284,4.91,185.05,2025-01-01 16:29:00,2025-01-01 17:20:00,cancelled,,,,,,51.0
3334.0,C931,16.57,753.71,2024-11-11 04:27:00,2024-11-11 04:36:00,completed,,,,,,9.0
3335.0,C563,20.27,787.77,2024-11-24 10:35:00,2024-11-24 10:41:00,completed,,,,,,6.0
3336.0,C584,21.81,1150.77,2025-01-04 04:09:00,2025-01-04 04:35:00,refunded,,,,,,26.0
3337.0,C498,4.45,111.78,2025-01-05 12:15:00,2025-01-05 12:38:00,completed,,,,,,23.0
3338.0,C334,13.03,417.54,2024-12-02 17:14:00,2024-12-02 17:28:00,cancelled,,,,,,14.0
3339.0,C755,15.89,620.97,2024-12-02 14:56:00,2024-12-02 15:31:00,refunded,,,,,,35.0
3340.0,C747,28.3,1373.34,2024-12-02 13:20:00,2024-12-02 13:25:00,completed,,,,,,5.0
3341.0,C846,24.08,614.22,2024-12-22 04:22:00,2024-12-22 04:43:00,completed,,,,,,21.0
3342.0,C673,5.46,298.99,2024-11-21 06:39:00,2024-11-21 07:14:00,cancelled,,,,,,35.0
3343.0,C484,9.9,360.09,2024-12-10 20:30:00,2024-12-10 21:35:00,completed,,,,,,65.0
3344.0,C374,5.44,267.22,2024-12-11 06:08:00,2024-12-11 06:25:00,completed,,,,,,17.0
3345.0,C335,2.56,133.96,2024-11-04 08:50:00,2024-11-04 08:59:00,completed,,,,,,9.0
3346.0,C479,9.9,461.25,2025-01-08 22:15:00,2025-01-08 22:59:00,cancelled,,,,,,44.0
3347.0,C126,27.32,979.82,2024-12-05 02:41:00,2024-12-05 03:28:00,completed,,,,,,47.0
3348.0,C192,24.19,642.93,2024-11-30 05:35:00,2024-11-30 06:31:00,cancelled,,,,,,56.0
3349.0,C670,14.96,506.74,2024-12-30 01:40:00,2024-12-30 01:50:00,completed,,,,,,10.0
3350.0,C706,17.99,543.42,2024-12-04 21:11:00,2024-12-04 22:05:00,refunded,,,,,,54.0
3351.0,C464,22.71,889.59,2024-11-12 14:00:00,2024-11-12 14:05:00,cancelled,,,,,,5.0
3352.0,C944,20.25,1117.28,2024-11-27 09:14:00,2024-11-27 10:04:00,completed,,,,,,50.0
3353.0,C456,17.31,1007.55,2024-12-07 22:33:00,2024-12-07 23:01:00,completed,,,,,,28.0
3354.0,C112,7.14,326.87,2024-11-11 13:06:00,2024-11-11 13:21:00,completed,,,,,,15.0
3355.0,C250,11.98,299.89,2024-12-29 11:20:00,2024-12-29 11:56:00,completed,,,,,,36.0
3356.0,C561,24.38,1431.45,2024-11-18 08:39:00,2024-11-18 09:55:00,refunded,,,,,,76.0
3357.0,C826,12.16,434.37,2025-01-01 05:08:00,2025-01-01 06:03:00,cancelled,,,,,,55.0
3358.0,C137,3.7,79.31,2024-11-16 20:16:00,2024-11-16 21:44:00,cancelled,,,,,,88.0
3359.0,C249,7.44,379.04,2024-11-08 16:39:00,2024-11-08 18:07:00,completed,,,,,,88.0
3360.0,C648,19.9,433.19,2024-12-06 13:37:00,2024-12-06 15:00:00,cancelled,,,,,,83.0
3361.0,C111,20.66,813.51,2024-11-04 05:09:00,2024-11-04 05:37:00,cancelled,,,,,,28.0
3362.0,C258,3.85,158.91,2024-12-26 16:34:00,2024-12-26 17:09:00,completed,,,,,,35.0
3363.0,C268,12.95,345.81,2024-11-24 20:49:00,2024-11-24 21:41:00,completed,,,,,,52.0
3364.0,C311,25.32,1437.56,2024-12-27 22:08:00,2024-12-27 22:18:00,cancelled,,,,,,10.0
3365.0,C934,15.94,357.84,2024-11-11 17:13:00,2024-11-11 17:32:00,cancelled,,,,,,19.0
3366.0,C963,24.49,786.87,2024-12-26 20:36:00,2024-12-26 21:31:00,completed,,,,,,55.0
3367.0,C333,14.01,759.28,2024-11-20 09:13:00,2024-11-20 09:22:00,refunded,,,,,,9.0
3368.0,C588,20.95,1163.09,2024-12-04 16:49:00,2024-12-04 17:32:00,completed,,,,,,43.0
3369.0,C668,8.74,348.02,2024-11-04 23:40:00,2024-11-04 23:47:00,completed,,,,,,7.0
3370.0,C461,27.97,1266.35,2024-11-13 13:16:00,2024-11-13 13:26:00,refunded,,,,,,10.0
3371.0,C969,8.46,476.07,2024-11-07 06:56:00,2024-11-07 08:18:00,cancelled,,,,,,82.0
3372.0,C124,23.02,943.15,2025-01-01 02:00:00,2025-01-01 02:24:00,completed,,,,,,24.0
3373.0,C349,25.38,1386.17,2024-11-14 20:32:00,2024-11-14 21:19:00,completed,,,,,,47.0
3374.0,C985,21.09,1218.87,2024-11-19 19:54:00,2024-11-19 20:01:00,cancelled,,,,,,7.0
3375.0,C308,16.06,340.78,2024-12-16 07:55:00,2024-12-16 09:05:00,cancelled,,,,,,70.0
3376.0,C226,28.47,1527.56,2024-12-16 00:25:00,2024-12-16 00:53:00,completed,,,,,,28.0
3377.0,C174,27.56,1383.07,2024-11-28 13:05:00,2024-11-28 14:30:00,cancelled,,,,,,85.0
3378.0,C670,24.69,719.27,2024-12-31 02:02:00,2024-12-31 02:07:00,cancelled,,,,,,5.0
3379.0,C155,14.07,841.45,2024-11-06 17:45:00,2024-11-06 18:36:00,refunded,,,,,,51.0
3380.0,C787,2.61,116.42,2024-12-20 23:06:00,2024-12-20 23:22:00,cancelled,,,,,,16.0
3381.0,C564,20.94,1155.63,2024-11-14 17:30:00,2024-11-14 18:25:00,refunded,,,,,,55.0
3382.0,C328,20.54,1135.13,2024-12-02 09:52:00,2024-12-02 11:16:00,cancelled,,,,,,84.0
3383.0,C874,18.55,750.96,2024-12-08 06:34:00,2024-12-08 06:51:00,completed,,,,,,17.0
3384.0,C470,14.01,304.71,2024-12-03 18:59:00,2024-12-03 20:16:00,completed,,,,,,77.0
3385.0,C927,21.5,789.32,2024-11-18 16:40:00,2024-11-18 16:51:00,completed,,,,,,11.0
3386.0,C967,8.49,443.94,2024-12-21 22:19:00,2024-12-21 23:01:00,completed,,,,,,42.0
3387.0,C439,19.79,429.29,2025-01-05 04:56:00,2025-01-05 05:14:00,completed,,,,,,18.0
3388.0,C116,21.32,1028.59,2024-11-19 13:08:00,2024-11-19 13:28:00,completed,,,,,,20.0
3389.0,C966,19.43,964.87,2024-11-22 04:09:00,2024-11-22 04:46:00,cancelled,,,,,,37.0
3390.0,C655,7.27,206.52,2024-11-10 19:22:00,2024-11-10 20:13:00,completed,,,,,,51.0
3391.0,C869,3.75,200.49,2024-12-03 20:28:00,2024-12-03 21:05:00,completed,,,,,,37.0
3392.0,C924,23.22,1360.54,2024-11-25 22:21:00,2024-11-25 22:46:00,completed,,,,,,25.0
3393.0,C481,23.81,1282.82,2024-11-29 12:24:00,2024-11-29 13:06:00,cancelled,,,,,,42.0
3394.0,C110,29.53,1592.02,2024-12-20 22:49:00,2024-12-20 22:54:00,completed,,,,,,5.0
3395.0,C936,5.35,226.64,2024-12-12 00:46:00,2024-12-12 01:34:00,cancelled,,,,,,48.0
3396.0,C487,8.43,273.45,2024-12-24 18:26:00,2024-12-24 19:15:00,completed,,,,,,49.0
3397.0,C189,18.04,372.3,2024-11-26 00:04:00,2024-11-26 00:12:00,completed,,,,,,8.0
3398.0,C820,25.98,690.27,2024-11-14 13:17:00,2024-11-14 13:49:00,completed,,,,,,32.0
3399.0,C159,14.44,447.28,2024-11-16 01:46:00,2024-11-16 03:16:00,completed,,,,,,90.0
3400.0,C366,20.99,861.14,2024-11-29 08:02:00,2024-11-29 08:59:00,completed,,,,,,57.0
3401.0,C246,18.87,724.43,2025-01-01 09:47:00,2025-01-01 10:21:00,completed,,,,,,34.0
3402.0,C408,7.58,347.2,2024-11-16 17:20:00,2024-11-16 18:43:00,completed,,,,,,83.0
3403.0,C202,13.33,316.19,2024-12-02 06:33:00,2024-12-02 07:01:00,refunded,,,,,,28.0
3404.0,C911,16.81,373.01,2024-11-24 15:27:00,2024-11-24 16:18:00,completed,,,,,,51.0
3405.0,C446,14.69,780.99,2024-12-11 05:05:00,2024-12-11 05:23:00,completed,,,,,,18.0
3406.0,C717,9.91,339.99,2024-11-08 05:07:00,2024-11-08 06:12:00,cancelled,,,,,,65.0
3407.0,C149,16.69,468.36,2024-11-27 15:23:00,2024-11-27 16:26:00,completed,,,,,,63.0
3408.0,C761,12.56,636.74,2024-11-03 05:20:00,2024-11-03 06:01:00,completed,,,,,,41.0
3409.0,C517,23.54,620.41,2024-12-02 11:10:00,2024-12-02 12:37:00,completed,,,,,,87.0
3410.0,C350,23.93,649.01,2024-12-11 05:11:00,2024-12-11 06:26:00,completed,,,,,,75.0
3411.0,C761,29.36,725.84,2024-11-06 06:22:00,2024-11-06 07:41:00,completed,,,,,,79.0
3412.0,C775,1.7,40.38,2024-12-26 16:35:00,2024-12-26 16:56:00,refunded,,,,,,21.0
3413.0,C582,1.45,43.0,2024-11-10 03:01:00,2024-11-10 04:30:00,refunded,,,,,,89.0
3414.0,C240,22.19,951.87,2024-12-04 12:13:00,2024-12-04 12:24:00,refunded,,,,,,11.0
3415.0,C194,3.53,188.06,2024-11-17 12:34:00,2024-11-17 13:33:00,completed,,,,,,59.0
3416.0,C457,27.06,544.86,2024-12-25 14:34:00,2024-12-25 16:00:00,cancelled,,,,,,86.0
3417.0,C677,28.31,1063.11,2024-11-14 07:09:00,2024-11-14 07:33:00,completed,,,,,,24.0
3418.0,C157,13.54,740.03,2024-11-29 15:12:00,2024-11-29 15:51:00,cancelled,,,,,,39.0
3419.0,C792,7.87,290.26,2024-11-15 17:36:00,2024-11-15 18:09:00,completed,,,,,,33.0
3420.0,C485,2.15,51.66,2024-11-20 19:15:00,2024-11-20 20:06:00,cancelled,,,,,,51.0
3421.0,C521,3.63,161.12,2024-12-06 16:39:00,2024-12-06 18:03:00,completed,,,,,,84.0
3422.0,C541,1.61,63.66,2024-11-03 05:44:00,2024-11-03 06:06:00,completed,,,,,,22.0
3423.0,C382,16.48,460.86,2024-12-12 14:46:00,2024-12-12 15:29:00,completed,,,,,,43.0
3424.0,C554,19.14,790.67,2024-11-01 14:51:00,2024-11-01 15:58:00,cancelled,,,,,,67.0
3425.0,C618,7.25,412.54,2024-12-22 12:54:00,2024-12-22 14:24:00,completed,,,,,,90.0
3426.0,C283,15.8,910.8,2024-12-27 02:51:00,2024-12-27 04:12:00,completed,,,,,,81.0
3427.0,C793,6.69,280.91,2024-12-19 07:56:00,2024-12-19 08:14:00,cancelled,,,,,,18.0
3428.0,C545,26.64,1039.42,2024-11-23 22:20:00,2024-11-23 23:07:00,completed,,,,,,47.0
3429.0,C164,28.14,633.05,2025-01-04 08:23:00,2025-01-04 09:12:00,completed,,,,,,49.0
3430.0,C611,26.36,832.39,2024-12-09 09:44:00,2024-12-09 10:20:00,completed,,,,,,36.0
3431.0,C395,7.29,380.72,2024-12-20 19:01:00,2024-12-20 19:26:00,completed,,,,,,25.0
3432.0,C444,1.66,36.78,2024-12-17 18:09:00,2024-12-17 19:29:00,completed,,,,,,80.0
3433.0,C660,22.76,1175.78,2024-11-03 15:11:00,2024-11-03 16:07:00,completed,,,,,,56.0
3434.0,C117,2.76,96.55,2024-12-22 11:22:00,2024-12-22 12:21:00,completed,,,,,,59.0
3435.0,C789,11.97,462.2,2024-12-28 12:40:00,2024-12-28 13:40:00,completed,,,,,,60.0
3436.0,C426,29.61,641.51,2024-12-28 16:50:00,2024-12-28 17:26:00,completed,,,,,,36.0
3437.0,C673,24.84,1205.75,2025-01-05 15:40:00,2025-01-05 16:04:00,completed,,,,,,24.0
3438.0,C871,7.33,236.7,2024-12-08 06:18:00,2024-12-08 06:28:00,completed,,,,,,10.0
3439.0,C458,15.94,895.76,2024-11-04 00:36:00,2024-11-04 02:06:00,completed,,,,,,90.0
3440.0,C558,19.13,1048.14,2025-01-09 01:10:00,2025-01-09 02:39:00,refunded,,,,,,89.0
3441.0,C656,8.04,479.46,2024-11-03 17:25:00,2024-11-03 17:34:00,completed,,,,,,9.0
3442.0,C275,19.69,1114.24,2024-12-03 02:46:00,2024-12-03 03:55:00,completed,,,,,,69.0
3443.0,C523,1.56,42.17,2024-12-12 04:28:00,2024-12-12 04:54:00,completed,,,,,,26.0
3444.0,C798,8.14,419.68,2024-12-13 14:20:00,2024-12-13 15:09:00,completed,,,,,,49.0
3445.0,C216,19.01,918.34,2024-11-22 21:49:00,2024-11-22 22:06:00,completed,,,,,,17.0
3446.0,C414,17.68,413.07,2025-01-09 04:59:00,2025-01-09 05:47:00,refunded,,,,,,48.0
3447.0,C333,25.92,1008.93,2025-01-01 20:19:00,2025-01-01 21:35:00,completed,,,,,,76.0
3448.0,C302,28.36,818.84,2024-12-02 19:59:00,2024-12-02 20:51:00,completed,,,,,,52.0
3449.0,C179,5.24,221.3,2024-12-16 06:24:00,2024-12-16 06:58:00,completed,,,,,,34.0
3450.0,C542,4.39,144.22,2024-11-14 01:55:00,2024-11-14 02:22:00,cancelled,,,,,,27.0
3451.0,C316,23.76,1298.78,2024-12-13 21:01:00,2024-12-13 21:23:00,cancelled,,,,,,22.0
3452.0,C304,11.98,514.4,2024-12-31 15:48:00,2024-12-31 16:27:00,completed,,,,,,39.0
3453.0,C616,13.51,638.11,2025-01-03 14:48:00,2025-01-03 15:25:00,completed,,,,,,37.0
3454.0,C307,7.53,343.91,2025-01-01 12:29:00,2025-01-01 13:55:00,completed,,,,,,86.0
3455.0,C464,18.99,629.6,2024-12-02 18:40:00,2024-12-02 19:17:00,completed,,,,,,37.0
3456.0,C297,25.26,740.56,2024-11-01 11:06:00,2024-11-01 11:55:00,completed,,,,,,49.0
3457.0,C854,7.42,422.42,2024-12-19 18:52:00,2024-12-19 19:18:00,completed,,,,,,26.0
3458.0,C187,21.42,1239.22,2025-01-07 23:48:00,2025-01-08 00:58:00,completed,,,,,,70.0
3459.0,C704,21.35,822.31,2024-12-04 19:30:00,2024-12-04 20:23:00,completed,,,,,,53.0
3460.0,C799,2.77,98.52,2024-12-20 08:58:00,2024-12-20 10:22:00,completed,,,,,,84.0
3461.0,C221,3.19,97.41,2024-11-01 20:04:00,2024-11-01 21:16:00,refunded,,,,,,72.0
3462.0,C986,19.56,861.62,2024-12-06 20:27:00,2024-12-06 21:23:00,completed,,,,,,56.0
3463.0,C419,9.97,490.32,2025-01-03 05:20:00,2025-01-03 06:42:00,completed,,,,,,82.0
